GeneID,Name
LOC105436911,mitofusin-1-like
LOC752218,transmembrane protein 132E
LOC100890913,uncharacterized LOC100890913
LOC100894099,spermatogenesis-associated protein 22
LOC105446939,uncharacterized LOC105446939
LOC594474,CAP-Gly domain-containing linker protein 1
LOC105444398,probable thiopurine S-methyltransferase
LOC583977,AH receptor-interacting protein
LOC752114,retinal Mueller cells isomerohydrolase
LOC100889146,UPF0545 protein C22orf39 homolog
LOC576259,mediator of RNA polymerase II transcription subunit 15
LOC576051,uncharacterized LOC576051
LOC575917,G patch domain-containing protein 3
LOC752716,3-oxoacyl-[acyl-carrier-protein] reductase FabG
LOC105440641,"NACHT, LRR and PYD domains-containing protein 3-like"
LOC593211,leydig cell tumor 10 kDa protein
LOC593174,protein phosphatase 1E
LOC100891149,uncharacterized LOC100891149
LOC754560,F-box/LRR-repeat protein 15
LOC762514,uncharacterized LOC762514
LOC762500,prostaglandin reductase 1
LOC585482,prostaglandin reductase 1
LOC574548,prostaglandin reductase 1
LOC100889012,coiled-coil domain-containing protein 86
LOC574672,cyclin-dependent kinase-like 5
LOC100888697,piggyBac transposable element-derived protein 5
LOC574799,lysine-specific demethylase 2B
LOC756111,uncharacterized LOC756111
LOC575285,protein orai-2
LOC100892270,protein qua-1
LOC579436,"glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial"
LOC752419,aqualysin-1
LOC105444059,cilia- and flagella-associated protein 251-like
LOC752067,hydroxyacid oxidase 1
LOC590358,hydroxyacid oxidase 1
LOC589813,coiled-coil domain-containing protein 63-like
LOC100889466,WSC domain-containing protein 2
LOC100889020,uncharacterized LOC100889020
LOC593966,arylsulfatase A
LOC594248,relaxin receptor 2
LOC589782,transmembrane protein 17
LOC754170,nuclear cap-binding protein subunit 3
LOC579814,ubiquitin carboxyl-terminal hydrolase 30
LOC582320,actin-related protein 2/3 complex subunit 3-B
LOC100889151,protein LIAT1
LOC592372,arylsulfatase A
LOC105441495,uncharacterized LOC105441495
LOC592398,vacuolar protein sorting-associated protein 37B
LOC583389,protein unc-93 homolog A
LOC588593,cell cycle control protein 50A
LOC105443153,uncharacterized LOC105443153
LOC100890260,SMC5-SMC6 complex localization factor protein 1
LOC100893694,uncharacterized LOC100893694
LOC100893601,serine-rich adhesin for platelets
LOC754314,uncharacterized LOC754314
LOC578077,ankyrin repeat domain-containing protein 13D
LOC582635,neuronal acetylcholine receptor subunit alpha-9
LOC583397,neuronal acetylcholine receptor subunit alpha-10
LOC583378,neuronal acetylcholine receptor subunit alpha-10
LOC752858,dehydrogenase/reductase SDR family member 11-like
LOC100892221,kin of IRRE-like protein 2
LOC100892148,synaptic vesicle 2-related protein
LOC100892080,uncharacterized LOC100892080
LOC577755,active breakpoint cluster region-related protein
LOC589102,uncharacterized LOC589102
LOC577686,uncharacterized protein DDB_G0284459
mvp,major vault protein
LOC575082,reticulon-4 receptor-like 2
LOC105442517,G-protein coupled receptor GRL101-like
LOC105442531,deleted in malignant brain tumors 1 protein-like
LOC105442528,G-protein coupled receptor GRL101-like
LOC105442527,uncharacterized LOC105442527
LOC105442513,G-protein coupled receptor GRL101-like
LOC105442523,scavenger receptor cysteine-rich type 1 protein M130-like
LOC100888863,extensin
LOC100888533,leucine-rich repeat extensin-like protein 5
LOC100888601,DNA-directed RNA polymerase II subunit RPB1
LOC100889104,DNA-directed RNA polymerase II subunit RPB1
LOC583015,CDP-diacylglycerol--inositol 3-phosphatidyltransferase
LOC100891023,macrophage mannose receptor 1
LOC105438669,uncharacterized LOC105438669
LOC582497,"phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform"
LOC588549,serine/arginine repetitive matrix protein 2
LOC588956,transmembrane protein 120A
LOC585956,oxysterol-binding protein 1
LOC588148,mitotic-spindle organizing protein 2
LOC100891534,uncharacterized LOC100891534
LOC591210,ubiquitin-conjugating enzyme E2Q-like protein CG4502
LOC373239,30 kDa yolk granule protein YP30
LOC753253,transforming growth factor-beta-induced protein ig-h3
LOC100893621,E3 ubiquitin-protein ligase RGLG4
LOC763699,vitamin K epoxide reductase complex subunit 1-like
LOC583396,cytospin-A
LOC100892018,uncharacterized LOC100892018
LOC581953,protein TOM71
LOC574754,conditioned medium factor receptor 1
LOC105445472,uncharacterized LOC105445472
LOC590441,neuferricin-like
LOC100888895,TLC domain-containing protein 3A-like
LOC100888169,uncharacterized LOC100888169
LOC590824,replication factor C subunit 5
LOC100888618,kinase suppressor of Ras 1
LOC582351,rab5 GDP/GTP exchange factor
LOC582424,amyloid protein-binding protein 2
LOC586178,uncharacterized LOC586178
LOC105445477,phospholipid phosphatase 1-like
LOC105445476,uncharacterized LOC105445476
LOC100891301,zinc finger protein 271
LOC105444893,zinc finger protein 271-like
LOC105442158,uncharacterized LOC105442158
LOC100890692,uncharacterized LOC100890692
LOC105438556,zinc finger protein 2-like
LOC100891720,zinc finger protein 271
LOC105444835,zinc finger protein 577-like
LOC100892255,protein rolling stone
LOC100892181,cubilin
LOC100892403,LYR motif-containing protein 9
LOC764703,uncharacterized LOC764703
LOC100891447,F-box protein SKP2A
LOC373476,syntaxin
LOC576134,sodium-coupled monocarboxylate transporter 1
LOC577163,S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1
LOC581254,TLC domain-containing protein 3A
LOC752894,uncharacterized LOC752894
LOC594807,protein retinal degeneration B
LOC105441157,uncharacterized LOC105441157
LOC100892345,selenoprotein M
LOC753686,NFATC2-interacting protein
LOC583141,cyclic nucleotide-gated cation channel alpha-3
LOC585395,uncharacterized LOC585395
LOC100892572,uncharacterized LOC100892572
LOC580390,huntingtin-interacting protein 1
LOC100892877,serine/threonine-protein kinase 36
LOC593069,protein NipSnap homolog 2
LOC753231,RING finger protein 215
LOC592413,ras-related protein Rab-34
LOC763956,ABC transporter B family member 1
LOC578165,phosphoserine phosphatase
LOC755286,putative phospholipase B-like 2
LOC105440384,short-chain collagen C4-like
LOC105445662,zinc finger MYM-type protein 1-like
LOC105442867,uncharacterized LOC105442867
LOC574830,putative phospholipase B-like 2
LOC105440103,uncharacterized LOC105440103
LOC763452,ras-related protein Rab-34
LOC100889708,uncharacterized LOC100889708
LOC763407,"bis(5'-nucleosyl)-tetraphosphatase, symmetrical"
LOC580935,"GTPase Era, mitochondrial"
LOC592089,lactadherin-like
LOC100890866,uncharacterized LOC100890866
LOC100889593,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
LOC100892038,uncharacterized LOC100892038
LOC752606,protein rolling stone
LOC752655,protein rolling stone
LOC752670,protein rolling stone
LOC587864,uncharacterized LOC587864
LOC100891745,cell cycle checkpoint control protein RAD9A
LOC100891589,uncharacterized LOC100891589
LOC105445369,uncharacterized LOC105445369
LOC577456,zinc finger protein 678
LOC100891446,BICD family-like cargo adapter 1
LOC105445471,uncharacterized LOC105445471
LOC575255,ras-related protein Rab-35
LOC757011,glycolipid transfer protein
LOC105442731,uncharacterized LOC105442731
LOC585280,switch-associated protein 70
LOC585517,uncharacterized LOC585517
LOC100891241,uncharacterized LOC100891241
LOC754845,protein rolling stone
LOC574676,glutathione S-transferase theta-1
LOC589776,glutathione S-transferase theta-1
LOC593058,glutathione S-transferase theta-1
LOC588398,glutathione S-transferase theta-1
LOC588420,glutathione S-transferase theta-1
LOC589785,electron transfer flavoprotein beta subunit lysine methyltransferase
LOC589368,plexin domain-containing protein 2
LOC752414,bleomycin hydrolase
LOC593702,vacuolar protein sorting-associated protein 33A
LOC753339,nucleoredoxin
LOC586345,60S acidic ribosomal protein P2
LOC100890423,pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3
LOC582932,eukaryotic translation initiation factor 3 subunit C
LOC582170,lissencephaly-1 homolog
LOC592927,clustered mitochondria protein homolog
LOC579920,lactoperoxidase
LOC575663,merlin
LOC580037,replication protein A 70 kDa DNA-binding subunit
LOC105447111,uncharacterized LOC105447111
LOC105447400,uncharacterized LOC105447400
LOC582092,glutathione S-transferase theta-1
LOC582141,glutathione S-transferase theta-1
LOC105440491,uncharacterized LOC105440491
LOC763781,plexin domain-containing protein 2
LOC592506,vacuolar protein sorting-associated protein 33A
VSOP,voltage-gated proton channel
LOC582089,pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3
LOC582130,eukaryotic translation initiation factor 3 subunit C
LOC588854,RNA N6-adenosine-methyltransferase mettl16
LOC588872,clustered mitochondria protein homolog
LOC762600,uncharacterized LOC762600
LOC755272,merlin
LOC757112,replication protein A 70 kDa DNA-binding subunit
LOC105446645,uncharacterized LOC105446645
LOC100888221,E3 ubiquitin-protein ligase ZNRF3
LOC585896,protein MTL1
LOC100889667,uncharacterized LOC100889667
LOC105445152,uncharacterized LOC105445152
LOC764716,helicase domino
LOC105443701,tripartite motif-containing protein 2-like
LOC105446542,tripartite motif-containing protein 45-like
LOC105445115,uncharacterized LOC105445115
LOC581519,C-factor
LOC580491,fibropellin-1
LOC582658,membrane-associated transporter protein
LOC763846,fibropellin-1
LOC105442119,mitochondrial sodium/calcium exchanger protein
LOC100892190,mitochondrial sodium/calcium exchanger protein
LOC756370,uncharacterized protein CXorf65 homolog
LOC585680,interstitial collagenase
LOC585090,carboxypeptidase B
LOC548623,fructose-bisphosphate aldolase
LOC100889583,uncharacterized LOC100889583
LOC105437874,uncharacterized LOC105437874
LOC591727,phosphatidylinositol transfer protein alpha isoform
op,ovoperoxidase
LOC589935,"alpha-(1,6)-fucosyltransferase-like"
LOC592714,probable 2-ketogluconate reductase
LOC753022,protein rolling stone
LOC100893425,short-chain collagen C4
LOC100893606,protein rolling stone
LOC576140,MAP kinase-activated protein kinase 5
LOC585654,MAP kinase-activated protein kinase 5
LOC105446953,uncharacterized LOC105446953
LOC577347,prostaglandin reductase 2
LOC581752,aromatic-L-amino-acid decarboxylase-like
LOC590906,probable thiopurine S-methyltransferase
LOC757080,aromatic-L-amino-acid decarboxylase
LOC578071,solute carrier family 15 member 4
LOC100888793,formin-like protein 5
LOC764152,uncharacterized LOC764152
LOC764185,GRIP and coiled-coil domain-containing protein 2
LOC576476,Fanconi anemia group J protein homolog
LOC590587,"dynein heavy chain 10, axonemal"
LOC594143,E3 ubiquitin-protein ligase DTX1
LOC105438371,uncharacterized LOC105438371
LOC583301,leucine-rich repeat and WD repeat-containing protein 1
LOC588583,ATP-dependent RNA helicase DDX55
LOC100888698,uronyl 2-sulfotransferase
LOC763497,RNA-binding protein Musashi homolog Rbp6
LOC582905,T-complex protein 1 subunit zeta
LOC582875,transmembrane protease serine 3
LOC105446801,alpha-ketoglutarate-dependent dioxygenase alkB homolog 4-like
LOC756610,glutathione S-transferase theta-1
LOC589861,serine/threonine-protein kinase Chk2
LOC583535,DNA-directed RNA polymerase III subunit RPC9
LOC583558,coiled-coil-helix-coiled-coil-helix domain-containing protein 2
LOC579985,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
U1,small nuclear RNA U1
LOC100893346,uncharacterized LOC100893346
LOC592474,SEC14-like protein 2
LOC100888436,proline-rich protein 36
LOC575498,"phosphatidylinositol 4,5-bisphosphate 5-phosphatase A"
LOC100889150,uncharacterized LOC100889150
LOC105437395,uncharacterized LOC105437395
LOC754313,RPA-interacting protein B
LOC105439859,ataxin-2-like
LOC100890523,probable E3 ubiquitin-protein ligase HECTD4
LOC582389,glycoprotein 3-alpha-L-fucosyltransferase A
LOC763713,uncharacterized LOC763713
LOC763517,solute carrier family 43 member 3
LOC585368,protein C12orf4 homolog
LOC585346,double C2-like domain-containing protein beta
LOC589283,GATOR complex protein DEPDC5
LOC105438544,uncharacterized LOC105438544
LOC100892344,uncharacterized LOC100892344
LOC587325,clathrin heavy chain
LOC576843,ubiquitin-conjugating enzyme E2 G1
LOC577034,ARF GTPase-activating protein GIT2
LOC592789,RPA-interacting protein B
LOC592544,ecotropic viral integration site 5 protein homolog
LOC581517,ataxin-2-like protein
LOC580235,E3 ubiquitin-protein ligase RNF185
LOC100891598,uncharacterized LOC100891598
LOC591890,GATOR complex protein DEPDC5
LOC594618,GATOR complex protein DEPDC5
LOC594806,uncharacterized LOC594806
LOC592777,splicing factor ESS-2 homolog
LOC105443114,tripartite motif-containing protein 45-like
LOC576556,clathrin heavy chain
LOC754943,ubiquitin-conjugating enzyme E2 G1
LOC579190,ARF GTPase-activating protein GIT2
LOC576744,"alpha-2,8-sialyltransferase 8F-like"
LOC105440256,uncharacterized LOC105440256
LOC574861,matrix metalloproteinase-24
LOC105441252,uncharacterized LOC105441252
LOC100890685,uncharacterized LOC100890685
LOC105439113,tripartite motif-containing protein 2-like
LOC105442472,uncharacterized LOC105442472
LOC581572,uncharacterized LOC581572
LOC100890273,protein rolling stone
LOC586761,cilia- and flagella-associated protein 58
LOC105442274,uncharacterized LOC105442274
LOC100893287,hydroxysqualene dehydroxylase
LOC764354,uronyl 2-sulfotransferase
LOC590967,RUS1 family protein C16orf58 homolog
LOC592399,uncharacterized LOC592399
LOC105443553,solute carrier family 43 member 3-like
LOC100890566,heparan sulfate 2-O-sulfotransferase 1
LOC100893865,uncharacterized LOC100893865
LOC755835,uncharacterized LOC755835
LOC767501,AP-1 complex subunit beta-1
LOC105442321,toll-like receptor 3
LOC100889723,uncharacterized LOC100889723
LOC105439112,tripartite motif-containing protein 2-like
LOC754358,pathogen-related protein-like
LOC591813,iron-sulfur cluster co-chaperone protein HscB homolog
LOC591713,neurotrypsin-like
LOC105437122,uncharacterized LOC105437122
LOC105446548,pulmonary surfactant-associated protein A-like
LOC575450,mediator of RNA polymerase II transcription subunit 13
LOC100888055,uncharacterized LOC100888055
LOC586687,histone-lysine N-methyltransferase SETD1B-A
LOC764650,dentin sialophosphoprotein
LOC574808,TNF receptor-associated factor 4
LOC105443700,E3 ubiquitin-protein ligase TRIM33-like
LOC579154,ubiquitin carboxyl-terminal hydrolase 32
LOC578568,thrombospondin type-1 domain-containing protein 4
LOC105444534,uncharacterized LOC105444534
LOC586893,uncharacterized LOC586893
LOC100893407,wiskott-Aldrich syndrome protein homolog 1
LOC590448,uncharacterized LOC590448
LOC588874,trithorax group protein osa
LOC754498,bolA-like protein 2
LOC582144,myeloperoxidase
LOC592143,copper-transporting ATPase 2
LOC763319,"A-kinase anchor protein 1, mitochondrial"
LOC594031,serine/threonine-protein kinase unc-51
LOC763357,integral membrane protein DGCR2/IDD
LOC584224,serine/arginine repetitive matrix protein 2
LOC584206,leucine-rich repeat-containing protein 74B
LOC105444355,uncharacterized LOC105444355
LOC105445957,uncharacterized LOC105445957
LOC583196,cholecystokinin receptor type A
LOC579636,uncharacterized protein YMR196W
LOC585777,72 kDa type IV collagenase
LOC585740,uncharacterized LOC585740
LOC583929,"proline dehydrogenase 1, mitochondrial"
LOC100888682,E3 ubiquitin-protein ligase TRIM56-like
LOC100888049,protein moonraker
LOC591139,uncharacterized LOC591139
LOC592722,"dynein light chain 2, cytoplasmic"
LOC762494,macrophage migration inhibitory factor
LOC592814,glutathione hydrolase 1 proenzyme
LOC105438750,IgGFc-binding protein-like
LOC762415,IgGFc-binding protein
LOC100891411,E3 ubiquitin-protein ligase TRIM33
LOC100893121,uncharacterized LOC100893121
LOC576767,cytosolic arginine sensor for mTORC1 subunit 2
LOC586216,unconventional myosin-XVIIIa-like
LOC588253,unconventional myosin-XVIIIa
LOC577813,adenosine receptor A2b-like
LOC575532,coiled-coil domain-containing protein 62
LOC589150,INO80 complex subunit E
LOC589172,uncharacterized LOC589172
LOC105440969,fibropellin-1-like
LOC764232,protein CutA homolog
LOC588031,organic cation transporter protein
LOC585536,organic cation transporter protein
LOC585558,ras-related protein RIC1
LOC594261,L-serine dehydratase/L-threonine deaminase
LOC100888669,uncharacterized LOC100888669
LOC100888546,plectin
LOC756453,xanthine dehydrogenase/oxidase
LOC589950,cytochrome P450 2J2-like
LOC583487,probable G-protein coupled receptor No18
LOC585019,TLC domain-containing protein 2-like
LOC100891343,cell wall protein DAN4
LOC105443658,transmembrane protein 134-like
LOC100888469,calpain-A
LOC590446,B-cell CLL/lymphoma 7 protein family member B
LOC587152,neuropilin-1
LOC105436764,uncharacterized LOC105436764
LOC587535,neuropilin-1
LOC584378,neuropilin-1
LOC593195,lactadherin-like
LOC583708,fibropellin-1
LOC754732,fibropellin-1
LOC105437707,uncharacterized LOC105437707
LOC100890023,galactosylceramide sulfotransferase
LOC105445410,"rRNA methyltransferase 1, mitochondrial-like"
LOC100891206,uncharacterized LOC100891206
LOC590842,coiled-coil domain-containing protein 63-like
LOC100893538,uncharacterized LOC100893538
LOC763558,heparanase
LOC576030,phospholipid phosphatase 3
LOC593952,peroxisomal sarcosine oxidase
LOC105446717,trace amine-associated receptor 1-like
LOC575764,ribosomal protein S6 kinase beta-1
LOC575695,tryparedoxin
LOC589568,nucleoredoxin
LOC105445967,septin-2-like
LOC583391,GAS2-like protein 2
LOC583423,eIF-2-alpha kinase activator GCN1
LOC100888005,uncharacterized LOC100888005
LOC105436437,stromelysin-3-like
LOC100890682,E3 ubiquitin-protein ligase TRIM33
LOC105439503,tripartite motif-containing protein 2-like
LOC756734,neurofibromin
LOC756740,uncharacterized LOC756740
LOC580739,RNA-binding protein cabeza
LOC105442707,uncharacterized LOC105442707
LOC586407,transmembrane emp24 domain-containing protein 2
LOC100888616,protein strawberry notch homolog 1
LOC580915,carboxypeptidase B
LOC578449,sodium-dependent alanine transporter 3
LOC585965,uncharacterized LOC585965
LOC588383,"serine/threonine-protein phosphatase PGAM5, mitochondrial"
LOC588405,mediator of RNA polymerase II transcription subunit 19
LOC591435,pescadillo
LOC105441458,uncharacterized LOC105441458
LOC105442320,uncharacterized LOC105442320
LOC578854,gastrula zinc finger protein XlCGF57.1
LOC105441634,uncharacterized LOC105441634
LOC574698,uncharacterized LOC574698
tetrakcng,tetrameric potassium-selective cyclic nucleotide gated channel
LOC105443037,pneumococcal serine-rich repeat protein-like
LOC105443036,putative nuclease HARBI1
LOC100889065,trichohyalin
LOC105438059,uncharacterized LOC105438059
LOC756355,kinesin-like protein KIF27
LOC105446847,uncharacterized LOC105446847
LOC105439053,uncharacterized LOC105439053
LOC594647,von Hippel-Lindau tumor suppressor homolog
LOC100890397,uncharacterized LOC100890397
LOC100890171,uncharacterized LOC100890171
LOC100891602,uncharacterized LOC100891602
LOC578556,kinesin-like protein KIF27
LOC105446460,uncharacterized LOC105446460
LOC105441765,tripartite motif-containing protein 34-like
LOC586910,putative nuclease HARBI1
LOC105445958,uncharacterized LOC105445958
LOC593361,"peptide chain release factor 1-like, mitochondrial"
LOC575618,dynamin-binding protein
LOC105438408,uncharacterized LOC105438408
LOC100892237,uncharacterized LOC100892237
LOC105436936,uncharacterized LOC105436936
LOC100893223,uncharacterized LOC100893223
LOC105442333,uncharacterized LOC105442333
LOC589052,"peptide chain release factor 1-like, mitochondrial"
LOC587953,dynamin-binding protein
LOC591780,resistance to inhibitors of cholinesterase protein 3
LOC591755,ADP-ribosylation factor 6
LOC105440972,uncharacterized LOC105440972
LOC105440973,uncharacterized LOC105440973
LOC100890788,uncharacterized LOC100890788
LOC100890702,uncharacterized LOC100890702
LOC100888832,uncharacterized LOC100888832
LOC100893246,uncharacterized LOC100893246
LOC105438637,probable serine/threonine-protein kinase roco11
LOC584637,galectin-3-binding protein B
LOC105438324,microfibril-associated glycoprotein 4-like
LOC100892353,zinc finger RNA-binding protein 2
LOC587208,kinesin-II 95 kDa subunit
LOC100892459,protein sidekick-2-like
LOC105447032,angiopoietin-1 receptor-like
LOC589533,neogenin
LOC100889429,proline-rich transmembrane protein 1
LOC100891164,proline-rich transmembrane protein 1
LOC577012,hyalin
LOC105445579,hyalin
LOC764724,proline-rich transmembrane protein 1
LOC105442617,uncharacterized LOC105442617
LOC755085,E3 ubiquitin-protein ligase LNX
LOC581771,sodium channel modifier 1-like
LOC100890776,uncharacterized LOC100890776
LOC579034,transcriptional activator protein Pur-beta
LOC100890992,uncharacterized LOC100890992
LOC579441,glycine N-methyltransferase
LOC580044,glycine N-methyltransferase
LOC105439109,glycine N-methyltransferase
LOC100888125,histamine N-methyltransferase
LOC105439110,monocarboxylate transporter 6-like
LOC752758,glycine N-methyltransferase
LOC589953,glycine N-methyltransferase
LOC105446486,calmodulin-like
LOC105442755,uncharacterized LOC105442755
LOC105447172,uncharacterized LOC105447172
LOC105447495,uncharacterized LOC105447495
LOC105446179,uncharacterized LOC105446179
LOC105437773,uncharacterized LOC105437773
LOC100893893,uncharacterized LOC100893893
LOC105447166,uncharacterized LOC105447166
LOC578906,ceramide-1-phosphate transfer protein
LOC594353,catenin delta-2
LOC105444722,uncharacterized LOC105444722
LOC105447468,uncharacterized LOC105447468
LOC100891590,ceramide-1-phosphate transfer protein
LOC105447463,di-N-acetylchitobiase
LOC594090,glycolipid transfer protein domain-containing protein 2
LOC752513,acidic proline-rich protein PRP33
LOC100891374,E3 ubiquitin-protein ligase TRIM50
LOC105445519,glycoprotein 3-alpha-L-fucosyltransferase A-like
LOC105436772,uncharacterized LOC105436772
LOC105445554,"aldehyde dehydrogenase, dimeric NADP-preferring"
LOC578859,GTPase HRas
LOC579559,60S ribosomal protein L12
LOC105440862,uncharacterized LOC105440862
LOC100889632,proton-coupled folate transporter
LOC762767,proton-coupled folate transporter
LOC577062,crk-like protein
LOC583090,nuclear pore complex protein Nup160
LOC105438834,collagen alpha-5(IV) chain-like
LOC593779,very-long-chain 3-oxoacyl-CoA reductase-B
LOC105444942,uncharacterized LOC105444942
LOC105442084,E3 ubiquitin-protein ligase TRIM56-like
LOC588288,"3-ketoacyl-CoA thiolase, mitochondrial"
LOC100891980,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC754455,uncharacterized LOC754455
LOC756945,"aldehyde dehydrogenase, dimeric NADP-preferring"
LOC576067,60S ribosomal protein L12
LOC100891142,proton-coupled folate transporter
LOC100891063,nuclear pore complex protein Nup160
LOC593835,nuclear pore complex protein Nup160
LOC100891025,uncharacterized LOC100891025
LOC105438835,uncharacterized LOC105438835
LOC100890830,very-long-chain 3-oxoacyl-CoA reductase-B
LOC100890369,uncharacterized LOC100890369
LOC105442887,uncharacterized LOC105442887
LOC100890505,uncharacterized LOC100890505
LOC105442143,uncharacterized LOC105442143
LOC588639,zinc transporter ZIP8
LOC575664,"alpha-(1,6)-fucosyltransferase"
LOC590365,isochorismatase domain-containing protein 2
LOC587887,venom protein 302
LOC100893387,uncharacterized LOC100893387
LOC105442007,uncharacterized LOC105442007
LOC105437924,uncharacterized LOC105437924
LOC105440295,uncharacterized LOC105440295
LOC100892496,uncharacterized LOC100892496
LOC764246,L-gulonolactone oxidase
LOC590463,ileal sodium/bile acid cotransporter
LOC105440596,integrase/recombinase xerD homolog
LOC100890344,ileal sodium/bile acid cotransporter
LOC763223,uncharacterized LOC763223
LOC577908,DNA-directed RNA polymerase III subunit RPC2
LOC105444008,uncharacterized LOC105444008
LOC105445423,uncharacterized LOC105445423
LOC105445407,uncharacterized LOC105445407
LOC105445928,uncharacterized LOC105445928
LOC579693,integrator complex subunit 11
LOC590619,nuclear pore glycoprotein p62
LOC753916,uncharacterized LOC753916
LOC105436484,uncharacterized LOC105436484
LOC762353,transforming growth factor-beta receptor-associated protein 1
LOC763547,Na(+)/H(+) exchange regulatory cofactor NHE-RF1
LOC753580,uncharacterized LOC753580
LOC590866,zinc finger protein 696
LOC105444044,calcium-binding protein P-like
LOC100888163,zinc finger protein Xfin
LOC105444043,uncharacterized LOC105444043
LOC100889924,uncharacterized LOC100889924
LOC105438614,uncharacterized LOC105438614
LOC100888840,uncharacterized LOC100888840
LOC100888760,receptor-type tyrosine-protein phosphatase alpha
LOC577832,pro-epidermal growth factor
LOC100891854,"diablo homolog, mitochondrial-like"
LOC575118,uncharacterized LOC575118
LOC105445738,plastin-3
LOC763844,methylthioribose-1-phosphate isomerase
LOC105443449,uncharacterized LOC105443449
LOC752895,uncharacterized LOC752895
LOC105444455,uncharacterized LOC105444455
LOC754064,uncharacterized LOC754064
LOC100893428,uncharacterized LOC100893428
LOC757315,uncharacterized LOC757315
LOC585447,sorting nexin-33
LOC105436656,fibropellin-3-like
LOC578150,BET1-like protein
LOC100890640,uncharacterized LOC100890640
LOC575411,methylthioribose-1-phosphate isomerase
LOC100888014,prolyl 3-hydroxylase 1
LOC100887940,protein TSSC4
LOC763759,zinc transporter ZIP14
LOC105445031,uncharacterized LOC105445031
LOC100891451,monocarboxylate transporter 12-like
LOC100893110,uncharacterized LOC100893110
LOC578684,monocarboxylate transporter 12-like
LOC100892457,uncharacterized LOC100892457
LOC100893185,ras and EF-hand domain-containing protein-like
LOC100890811,zinc finger protein 37
LOC105438612,uncharacterized LOC105438612
LOC591984,calmodulin
LOC105441997,transient receptor potential cation channel subfamily A member 1 homolog
LOC105439828,uncharacterized LOC105439828
LOC105445922,fibrous sheath-interacting protein 2-like
LOC100889183,microtubule-associated protein futsch
LOC100889246,uncharacterized LOC100889246
LOC105445931,cornifelin homolog
LOC100889368,proton-coupled folate transporter
LOC100889451,uncharacterized LOC100889451
LOC588238,cornifelin
LOC100891404,angiopoietin-1 receptor
LOC587243,angiopoietin-1 receptor
LOC763163,DNA repair protein XRCC4
LOC100888459,uncharacterized LOC100888459
LOC100891324,uncharacterized LOC100891324
LOC590821,protein ALP1-like
LOC105445170,aldehyde dehydrogenase family 3 member A2
LOC592492,inactive phospholipase C-like protein 2
LOC584551,SH3 domain-containing YSC84-like protein 1
LOC105445175,tripartite motif-containing protein 45-like
LOC105447633,uncharacterized LOC105447633
LOC100892566,uncharacterized LOC100892566
LOC587147,dual specificity protein phosphatase 3
LOC763505,monocarboxylate transporter 14
LOC100890509,tripartite motif-containing protein 40-like
LOC587202,dual specificity protein phosphatase 3
LOC594632,dual specificity protein phosphatase 3-like
LOC100890541,uncharacterized LOC100890541
LOC755760,rab11 family-interacting protein 1
LOC105446149,E3 ubiquitin-protein ligase TRIM21-like
LOC105446153,uncharacterized LOC105446153
LOC105447408,uncharacterized LOC105447408
LOC100889591,semaphorin-4A
LOC582785,transmembrane protein 91
LOC753553,rab11 family-interacting protein 1-like
LOC588505,NSFL1 cofactor p47
LOC588529,26S proteasome non-ATPase regulatory subunit 2
LOC100893473,uncharacterized LOC100893473
LOC585534,U11/U12 small nuclear ribonucleoprotein 35 kDa protein
LOC585554,DNA-binding protein RFX6
LOC100893984,protein starmaker
LOC753629,U11/U12 small nuclear ribonucleoprotein 35 kDa protein
LOC587958,zinc transporter ZIP12
LOC100892284,zinc finger CCCH domain-containing protein 4
LOC100892350,thrombospondin type-1 domain-containing protein 7A
LOC105444216,uncharacterized LOC105444216
LOC105446490,uncharacterized LOC105446490
LOC580384,PHD finger protein 13
LOC100889573,uncharacterized LOC100889573
LOC576969,WD repeat-containing protein 76
LOC105436535,uncharacterized LOC105436535
LOC105436536,"UDP-D-xylose:L-fucose alpha-1,3-D-xylosyltransferase 1-like"
LOC579315,arylsulfatase J
LOC589185,arylsulfatase J
LOC587189,arylsulfatase J
LOC100891688,uncharacterized LOC100891688
LOC582215,"b(0,+)-type amino acid transporter 1"
LOC100890210,heparan sulfate glucosamine 3-O-sulfotransferase 1
LOC100890714,carbohydrate sulfotransferase 11
LOC580182,GTP cyclohydrolase 1-like
LOC100892154,rho GTPase-activating protein 35
LOC583272,microfibrillar-associated protein 1
LOC583915,glutaredoxin
LOC755161,MAM and LDL-receptor class A domain-containing protein 2
LOC100891029,uncharacterized LOC100891029
LOC100891940,vesicle-associated membrane protein-associated protein A-like
LOC105439655,arylsulfatase J
LOC105440988,uncharacterized LOC105440988
LOC100890170,uncharacterized LOC100890170
LOC582251,arylsulfatase J
LOC582165,prenylcysteine oxidase 1
LOC592408,prenylcysteine oxidase
LOC752553,heparan sulfate glucosamine 3-O-sulfotransferase 1
